,Unnamed: 0,Player ID,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente,Partido,Edad,Genero,Jugador,Player_ID_new,Mail
9552,9552,20,41,0,8,78,40,6,99,10,3,A,6,3,38,6,24,R,10,31-45,Femenino,Jessica,20,playerpadel01@gmail.com
9553,9553,178,32,9,20,32,25,31,20,0,4,B,12,4,37,10,15,R,10,31-45,Femenino,Brittany,178,playerpadel01@gmail.com
9554,9554,20,1,17,1,21,3,88,39,6,2,B,9,24,24,4,17,R,10,31-45,Femenino,Jessica,20,playerpadel01@gmail.com
9555,9555,176,7,26,13,9,49,1,9,8,2,C,5,1,43,0,20,R,10,31-45,Femenino,April,176,playerpadel01@gmail.com
9556,9556,11,38,1,16,74,23,95,11,10,3,C,0,19,29,6,8,D,10,31-45,Masculino,Matthew,11,playerpadel01@gmail.com
9557,9557,245,11,3,3,53,29,40,92,9,1,B,13,22,46,8,22,R,10,31-45,Masculino,Paul,245,playerpadel01@gmail.com
9558,9558,73,37,5,5,59,82,80,1,3,2,A,4,17,40,15,24,D,10,31-45,Femenino,Elizabeth,73,playerpadel01@gmail.com
9559,9559,246,47,3,2,16,51,87,12,7,1,C,2,12,48,9,27,D,10,31-45,Femenino,Melanie,246,playerpadel01@gmail.com
9560,9560,69,38,28,15,64,81,67,83,3,2,C,3,9,30,15,23,R,10,31-45,Masculino,Stephen,69,playerpadel01@gmail.com
9561,9561,15,46,29,14,42,76,61,20,4,4,A,1,1,28,6,26,R,10,31-45,Masculino,David,15,playerpadel01@gmail.com
9562,9562,175,42,6,10,62,100,16,15,7,3,B,10,1,13,14,17,R,10,31-45,Femenino,Angela,175,playerpadel01@gmail.com
9563,9563,14,5,16,13,76,84,71,99,6,1,B,13,25,15,6,1,R,10,31-45,Femenino,Kelly,14,playerpadel01@gmail.com
9564,9564,77,49,13,8,2,100,54,4,6,4,B,17,10,13,14,28,D,10,31-45,Femenino,Laura,77,playerpadel01@gmail.com
9565,9565,158,13,21,6,28,29,4,54,0,4,B,5,28,50,13,17,D,10,31-45,Femenino,Nicole,158,playerpadel01@gmail.com
9566,9566,42,14,13,20,3,78,52,97,9,3,C,3,20,19,4,7,R,10,31-45,Femenino,Jennifer,42,playerpadel01@gmail.com
9567,9567,247,32,12,3,17,51,62,91,5,0,B,5,32,27,16,10,D,10,31-45,Femenino,Crystal,247,playerpadel01@gmail.com
9568,9568,196,18,14,6,53,94,67,85,2,1,C,1,17,8,13,20,R,10,31-45,Femenino,Kristin,196,playerpadel01@gmail.com
9569,9569,246,38,24,15,49,60,25,63,4,3,B,11,17,36,7,1,D,10,31-45,Femenino,Melanie,246,playerpadel01@gmail.com
9570,9570,126,3,26,2,22,37,100,38,2,3,C,7,20,8,6,11,R,10,31-45,Femenino,Nancy,126,playerpadel01@gmail.com
9571,9571,83,41,10,0,45,56,82,66,10,3,B,9,7,35,17,25,D,10,31-45,Femenino,Christina,83,playerpadel01@gmail.com
9572,9572,159,11,14,8,0,61,96,23,5,2,A,10,36,46,6,5,D,10,31-45,Femenino,Diana,159,playerpadel01@gmail.com
9573,9573,73,21,7,10,87,24,61,97,1,2,B,10,24,0,5,16,D,10,31-45,Femenino,Elizabeth,73,playerpadel01@gmail.com
9574,9574,14,26,30,24,44,93,33,15,9,2,B,2,8,7,12,30,R,10,31-45,Femenino,Kelly,14,playerpadel01@gmail.com
9575,9575,160,44,8,3,97,47,16,97,10,2,B,3,11,0,11,30,D,10,31-45,Femenino,Brenda,160,playerpadel01@gmail.com
9576,9576,248,1,16,12,60,0,92,84,7,4,B,13,27,11,6,16,R,10,31-45,Femenino,Alexis,248,playerpadel01@gmail.com
9577,9577,249,40,12,2,46,21,21,56,0,3,B,7,3,12,4,13,R,10,31-45,Femenino,Erin,249,playerpadel01@gmail.com
9578,9578,51,7,13,20,93,18,44,49,8,0,A,8,12,20,2,25,D,10,31-45,Femenino,Heather,51,playerpadel01@gmail.com
9579,9579,250,16,15,5,39,89,35,98,1,4,B,2,17,1,15,6,D,10,31-45,Masculino,Ernest,250,playerpadel01@gmail.com
9580,9580,251,0,30,1,37,54,6,81,0,1,C,14,22,13,11,9,R,10,31-45,Femenino,Kylie,251,playerpadel01@gmail.com
9581,9581,252,20,22,24,43,84,85,57,0,3,C,16,30,18,20,16,R,10,31-45,Femenino,Joanne,252,playerpadel01@gmail.com
9582,9582,108,15,11,14,51,93,59,1,2,3,B,1,7,29,8,14,D,10,31-45,Masculino,Michael,108,playerpadel01@gmail.com
9583,9583,42,1,20,11,90,63,56,70,0,0,C,9,29,7,15,7,R,10,31-45,Femenino,Jennifer,42,playerpadel01@gmail.com
9584,9584,253,50,6,16,59,55,64,36,0,3,B,4,27,27,19,0,D,10,31-45,Femenino,Carmen,253,playerpadel01@gmail.com
9585,9585,177,40,5,20,69,5,76,72,7,1,B,16,19,27,4,20,R,10,31-45,Femenino,Stacy,177,playerpadel01@gmail.com
9586,9586,71,34,20,4,51,29,100,39,1,3,C,3,26,20,1,18,D,10,31-45,Femenino,Katherine,71,playerpadel01@gmail.com
9587,9587,40,25,15,4,20,65,41,42,6,2,C,3,3,26,18,14,D,10,31-45,Masculino,Andrew,40,playerpadel01@gmail.com
9588,9588,192,49,0,8,62,44,59,80,8,3,C,5,30,5,0,21,R,10,31-45,Femenino,Lisa,192,playerpadel01@gmail.com
9589,9589,247,40,3,8,42,77,91,9,10,0,B,1,30,5,17,20,R,10,31-45,Femenino,Crystal,247,playerpadel01@gmail.com
9590,9590,254,2,4,1,94,11,11,29,10,4,C,13,35,11,7,27,R,10,31-45,Masculino,Craig,254,playerpadel01@gmail.com
9591,9591,99,12,4,17,67,98,28,2,8,1,A,15,6,9,0,5,R,10,31-45,Masculino,Joshua,99,playerpadel01@gmail.com
9592,9592,255,3,26,13,8,100,59,64,2,2,C,2,12,49,11,24,R,10,31-45,Masculino,Melvin,255,playerpadel01@gmail.com
9593,9593,22,24,3,2,2,51,54,5,7,1,C,0,35,29,12,6,R,10,31-45,Masculino,Jeremy,22,playerpadel01@gmail.com
9594,9594,41,28,8,0,79,37,25,45,1,4,C,11,7,5,13,19,D,10,31-45,Femenino,Ashley,41,playerpadel01@gmail.com
9595,9595,67,25,2,1,4,37,26,77,6,4,A,0,12,40,7,13,D,10,31-45,Masculino,William,67,playerpadel01@gmail.com
9596,9596,80,39,27,21,56,77,90,4,7,1,C,3,18,38,18,2,D,10,31-45,Masculino,John,80,playerpadel01@gmail.com
9597,9597,31,47,7,17,61,36,8,19,5,3,B,2,21,3,2,15,D,10,31-45,Masculino,Scott,31,playerpadel01@gmail.com
9598,9598,80,39,21,20,18,14,49,90,2,3,C,10,36,43,16,27,D,10,31-45,Masculino,John,80,playerpadel01@gmail.com
9599,9599,57,16,10,5,14,65,66,99,9,0,A,12,21,21,6,8,D,10,31-45,Femenino,Kimberly,57,playerpadel01@gmail.com
9600,9600,24,22,9,18,31,51,97,94,4,3,C,16,32,23,13,2,R,10,46-60,Masculino,Christopher,24,playerpadel01@gmail.com
9601,9601,49,47,25,8,83,99,64,18,2,1,A,10,36,22,3,18,D,10,46-60,Femenino,Dana,49,playerpadel01@gmail.com
9602,9602,71,24,6,22,96,86,95,90,4,3,A,7,25,43,4,11,R,10,46-60,Femenino,Katherine,71,playerpadel01@gmail.com
9603,9603,15,1,12,21,74,63,90,29,6,4,A,0,32,28,1,23,R,10,46-60,Masculino,David,15,playerpadel01@gmail.com
9604,9604,256,34,12,3,18,53,58,67,1,1,C,8,28,36,4,8,R,10,46-60,Femenino,Meghan,256,playerpadel01@gmail.com
9605,9605,89,41,22,9,26,32,100,100,2,4,A,7,10,0,19,30,D,10,46-60,Masculino,Donald,89,playerpadel01@gmail.com
9606,9606,160,44,7,8,96,22,5,0,7,2,C,1,19,15,12,25,D,10,46-60,Femenino,Brenda,160,playerpadel01@gmail.com
9607,9607,136,18,8,17,95,65,73,82,10,1,A,14,18,44,5,8,D,10,46-60,Masculino,Gregory,136,playerpadel01@gmail.com
9608,9608,30,44,6,3,47,75,1,86,3,1,A,10,35,11,20,20,D,10,46-60,Masculino,Steven,30,playerpadel01@gmail.com
9609,9609,257,2,9,24,18,45,100,48,10,3,B,15,31,17,17,27,R,10,46-60,Femenino,Jamie,257,playerpadel01@gmail.com
9610,9610,11,25,12,11,53,81,17,38,8,2,C,12,10,41,6,30,R,10,46-60,Masculino,Matthew,11,playerpadel01@gmail.com
9611,9611,40,17,20,20,60,6,42,44,5,1,B,3,33,45,20,21,D,10,46-60,Masculino,Andrew,40,playerpadel01@gmail.com
9612,9612,234,38,7,13,20,63,95,19,7,1,C,17,8,8,0,23,R,10,46-60,Masculino,George,234,playerpadel01@gmail.com
9613,9613,28,6,23,20,39,46,25,32,10,2,B,12,19,38,13,3,R,10,46-60,Masculino,Timothy,28,playerpadel01@gmail.com
9614,9614,21,34,9,15,55,65,42,59,1,1,A,14,30,26,18,21,D,10,46-60,Femenino,Rebecca,21,playerpadel01@gmail.com
9615,9615,174,1,24,8,95,36,36,92,1,2,C,0,27,33,3,19,D,10,46-60,Femenino,Chloe,174,playerpadel01@gmail.com
9616,9616,113,44,1,17,30,16,36,97,8,1,C,0,15,50,3,20,R,10,46-60,Femenino,Sarah,113,playerpadel01@gmail.com
9617,9617,136,46,16,23,2,49,48,53,4,2,C,10,20,18,2,15,D,10,46-60,Masculino,Gregory,136,playerpadel01@gmail.com
9618,9618,137,19,27,3,11,9,32,53,10,3,B,1,25,37,4,29,D,10,46-60,Femenino,Denise,137,playerpadel01@gmail.com
9619,9619,128,39,6,7,17,78,98,70,9,3,A,14,8,37,10,10,D,10,46-60,Femenino,Andrea,128,playerpadel01@gmail.com
9620,9620,127,49,10,19,52,5,39,2,8,4,A,7,25,11,6,17,D,10,46-60,Femenino,Melissa,127,playerpadel01@gmail.com
9621,9621,56,40,6,18,88,44,95,86,9,0,B,1,21,43,1,13,D,10,46-60,Masculino,Kevin,56,playerpadel01@gmail.com
9622,9622,33,47,1,12,99,86,63,72,4,2,C,13,11,41,4,12,D,10,46-60,Masculino,Joseph,33,playerpadel01@gmail.com
9623,9623,21,14,25,7,30,87,12,4,10,0,A,12,26,34,20,15,R,10,46-60,Femenino,Rebecca,21,playerpadel01@gmail.com
9624,9624,163,0,14,8,63,44,36,71,9,1,B,0,16,0,11,10,R,10,46-60,Masculino,Zachary,163,playerpadel01@gmail.com
9625,9625,62,41,0,5,43,24,79,57,1,3,B,13,3,20,6,14,D,10,46-60,Femenino,Teresa,62,playerpadel01@gmail.com
9626,9626,102,13,0,10,13,83,92,17,0,0,A,4,36,16,9,27,D,10,46-60,Femenino,Mary,102,playerpadel01@gmail.com
9627,9627,52,40,16,6,26,39,5,15,3,3,C,3,20,42,4,7,R,10,46-60,Masculino,Travis,52,playerpadel01@gmail.com
9628,9628,83,36,22,23,48,49,26,22,9,0,C,16,14,21,7,20,D,10,46-60,Femenino,Christina,83,playerpadel01@gmail.com
9629,9629,75,45,11,4,39,10,40,53,6,3,B,16,17,13,4,24,D,10,46-60,Femenino,Tiffany,75,playerpadel01@gmail.com
9630,9630,121,48,8,14,3,14,47,17,8,1,A,0,13,11,3,14,R,10,46-60,Masculino,Patrick,121,playerpadel01@gmail.com
9631,9631,20,29,24,24,95,52,58,7,7,3,C,8,7,15,1,11,D,10,46-60,Femenino,Jessica,20,playerpadel01@gmail.com
9632,9632,165,24,27,24,48,81,82,78,2,0,C,16,26,12,15,4,D,10,46-60,Masculino,Marcus,165,playerpadel01@gmail.com
9633,9633,97,30,27,15,62,1,81,1,7,4,C,12,22,23,7,27,R,10,46-60,Masculino,Ronald,97,playerpadel01@gmail.com
9634,9634,56,0,16,24,38,10,52,46,10,0,A,2,14,42,5,3,D,10,46-60,Masculino,Kevin,56,playerpadel01@gmail.com
9635,9635,180,49,29,16,71,90,94,32,6,2,A,2,0,33,3,22,R,10,46-60,Femenino,Tina,180,playerpadel01@gmail.com
9636,9636,19,39,23,14,59,95,50,98,3,4,B,10,17,10,9,19,R,10,46-60,Masculino,Bradley,19,playerpadel01@gmail.com
9637,9637,258,24,9,17,65,79,33,4,3,1,C,13,26,44,8,9,D,10,46-60,Masculino,Carl,258,playerpadel01@gmail.com
9638,9638,21,21,3,4,82,22,93,66,6,0,C,8,7,34,1,7,R,10,46-60,Femenino,Rebecca,21,playerpadel01@gmail.com
9639,9639,69,20,30,19,64,87,6,46,3,4,B,4,17,13,7,5,R,10,46-60,Masculino,Stephen,69,playerpadel01@gmail.com
9640,9640,63,10,5,10,8,67,70,98,3,0,A,5,25,25,13,3,D,10,46-60,Masculino,Keith,63,playerpadel01@gmail.com
9641,9641,100,19,12,4,44,11,44,77,10,4,B,1,25,30,5,27,D,10,46-60,Femenino,Sierra,100,playerpadel01@gmail.com
9642,9642,178,16,4,22,14,96,21,14,0,3,C,2,24,42,18,9,R,10,46-60,Femenino,Brittany,178,playerpadel01@gmail.com
9643,9643,59,50,20,22,97,96,94,17,0,3,B,13,19,3,16,5,R,10,46-60,Femenino,Marcia,59,playerpadel01@gmail.com
9644,9644,102,47,20,2,67,70,70,71,4,3,C,16,13,16,2,14,D,10,46-60,Femenino,Mary,102,playerpadel01@gmail.com
9645,9645,259,10,14,16,64,49,65,50,5,0,C,2,9,0,19,1,R,10,46-60,Masculino,Luis,259,playerpadel01@gmail.com
9646,9646,4,32,22,4,79,70,20,79,10,0,A,16,18,49,13,12,D,10,46-60,Masculino,Daniel,4,playerpadel01@gmail.com
9647,9647,5,29,30,12,88,33,67,54,7,1,B,9,4,29,12,10,R,10,46-60,Masculino,Jeffrey,5,playerpadel01@gmail.com
9648,9648,195,6,6,25,82,96,18,62,9,2,C,3,19,40,2,16,R,10,46-60,Femenino,Karen,195,playerpadel01@gmail.com
9649,9649,67,22,16,0,47,85,27,80,5,4,B,13,22,8,2,0,D,10,46-60,Masculino,William,67,playerpadel01@gmail.com
9650,9650,112,24,26,11,33,30,75,96,4,2,A,4,22,41,15,4,D,10,46-60,Femenino,Kristen,112,playerpadel01@gmail.com
9651,9651,19,16,11,20,54,26,37,76,8,1,A,11,11,40,2,23,D,10,46-60,Masculino,Bradley,19,playerpadel01@gmail.com
9652,9652,67,36,18,19,74,99,83,5,6,2,C,2,7,19,5,15,R,10,46-60,Masculino,William,67,playerpadel01@gmail.com
9653,9653,133,36,12,13,37,88,98,84,4,0,B,14,34,48,7,18,D,10,46-60,Femenino,Haley,133,playerpadel01@gmail.com
9654,9654,108,42,3,13,83,46,16,46,7,2,A,6,30,26,15,11,R,10,46-60,Masculino,Michael,108,playerpadel01@gmail.com
9655,9655,108,24,6,18,61,63,74,87,3,4,B,17,6,11,7,7,R,10,46-60,Masculino,Michael,108,playerpadel01@gmail.com
9656,9656,108,46,7,13,40,27,97,40,0,3,A,14,19,32,7,23,D,10,46-60,Masculino,Michael,108,playerpadel01@gmail.com
9657,9657,260,40,17,12,97,77,71,63,8,3,B,14,15,50,7,9,R,10,46-60,Masculino,Omar,260,playerpadel01@gmail.com
9658,9658,80,24,26,25,13,62,68,84,7,4,C,10,21,50,19,21,R,10,46-60,Masculino,John,80,playerpadel01@gmail.com
9659,9659,20,25,2,3,89,81,83,3,8,0,B,2,8,47,18,20,R,10,46-60,Femenino,Jessica,20,playerpadel01@gmail.com
9660,9660,148,50,13,0,60,53,13,67,9,3,A,11,26,13,15,21,D,10,46-60,Femenino,Kathy,148,playerpadel01@gmail.com
9661,9661,163,3,15,1,45,96,32,40,9,3,B,14,26,44,9,4,D,10,46-60,Masculino,Zachary,163,playerpadel01@gmail.com
9662,9662,33,38,22,11,1,6,6,61,7,0,A,1,22,44,14,29,D,10,46-60,Masculino,Joseph,33,playerpadel01@gmail.com
9663,9663,143,27,9,21,64,36,49,10,3,0,C,7,35,36,15,19,D,10,46-60,Femenino,Susan,143,playerpadel01@gmail.com
9664,9664,171,18,18,5,47,71,57,18,6,0,A,9,9,24,1,0,D,10,46-60,Femenino,Christine,171,playerpadel01@gmail.com
9665,9665,94,27,12,25,97,76,23,80,5,4,C,3,20,35,20,4,R,10,46-60,Femenino,Sandra,94,playerpadel01@gmail.com
9666,9666,108,49,29,9,19,81,63,21,1,3,C,6,2,2,4,4,R,10,46-60,Masculino,Michael,108,playerpadel01@gmail.com
9667,9667,261,10,12,12,72,32,37,50,1,0,C,13,2,48,19,18,R,10,46-60,Masculino,Mason,261,playerpadel01@gmail.com
9668,9668,214,13,21,15,10,58,63,47,7,0,C,14,16,14,11,5,R,10,46-60,Femenino,Amber,214,playerpadel01@gmail.com
9669,9669,87,32,18,17,31,43,5,64,3,4,A,3,22,21,8,15,R,10,46-60,Femenino,Rachel,87,playerpadel01@gmail.com
9670,9670,40,35,0,21,54,39,47,23,4,4,A,2,15,5,1,14,R,10,46-60,Masculino,Andrew,40,playerpadel01@gmail.com
9671,9671,28,35,30,20,5,83,100,91,0,4,A,9,23,40,0,9,D,10,46-60,Masculino,Timothy,28,playerpadel01@gmail.com
9672,9672,40,17,14,22,30,19,19,2,0,1,B,15,2,19,14,9,D,10,46-60,Masculino,Andrew,40,playerpadel01@gmail.com
9673,9673,229,15,28,19,80,91,22,78,9,1,C,10,30,19,7,9,R,10,46-60,Femenino,Hannah,229,playerpadel01@gmail.com
9674,9674,18,50,4,12,89,74,31,6,0,4,C,14,33,48,15,13,R,10,46-60,Masculino,Randy,18,playerpadel01@gmail.com
9675,9675,12,43,16,17,2,52,84,95,3,0,B,0,25,37,1,20,D,10,46-60,Masculino,Brandon,12,playerpadel01@gmail.com
9676,9676,44,48,18,23,38,47,19,20,9,1,C,16,13,33,8,0,R,10,46-60,Masculino,Nathan,44,playerpadel01@gmail.com
9677,9677,52,23,16,23,99,17,33,22,2,3,C,7,2,29,0,4,R,10,46-60,Masculino,Travis,52,playerpadel01@gmail.com
9678,9678,262,14,1,7,31,43,70,80,3,0,B,1,22,6,13,13,R,10,46-60,Masculino,Johnathan,262,playerpadel01@gmail.com
9679,9679,179,22,22,14,8,23,69,29,2,4,B,2,7,46,9,24,D,10,46-60,Femenino,Catherine,179,playerpadel01@gmail.com
9680,9680,263,35,22,18,49,20,63,11,0,3,C,12,28,11,14,9,R,10,46-60,Masculino,Ross,263,playerpadel01@gmail.com
9681,9681,264,50,0,23,93,17,55,6,5,0,A,3,15,2,20,19,R,10,46-60,Masculino,Kenneth,264,playerpadel01@gmail.com
9682,9682,63,38,11,16,72,8,24,2,0,0,C,5,6,31,3,10,D,10,46-60,Masculino,Keith,63,playerpadel01@gmail.com
9683,9683,56,19,29,11,13,77,20,16,7,4,C,13,27,26,4,26,R,10,46-60,Masculino,Kevin,56,playerpadel01@gmail.com
9684,9684,265,25,24,18,55,43,39,9,2,3,A,16,9,18,16,9,D,10,46-60,Femenino,Belinda,265,playerpadel01@gmail.com
9685,9685,8,32,22,1,66,95,9,90,9,4,B,15,5,30,3,7,D,10,46-60,Masculino,James,8,playerpadel01@gmail.com
9686,9686,218,49,22,18,100,39,55,75,3,2,C,4,9,4,13,27,D,10,46-60,Femenino,Tracy,218,playerpadel01@gmail.com
9687,9687,95,44,30,4,73,36,39,26,3,3,C,15,2,1,6,25,R,10,46-60,Masculino,Jacob,95,playerpadel01@gmail.com
9688,9688,234,28,25,8,86,3,3,31,7,2,B,6,14,9,9,13,R,10,46-60,Masculino,George,234,playerpadel01@gmail.com
9689,9689,20,36,30,4,56,71,63,90,0,2,A,9,13,31,10,9,D,10,46-60,Femenino,Jessica,20,playerpadel01@gmail.com
9690,9690,78,0,20,14,20,31,68,96,8,0,B,16,32,24,6,17,R,10,46-60,Masculino,Robert,78,playerpadel01@gmail.com
9691,9691,266,18,13,20,32,74,15,21,6,4,B,9,11,4,11,19,D,10,46-60,Masculino,Shane,266,playerpadel01@gmail.com
9692,9692,186,3,30,11,32,43,78,19,2,3,C,7,23,10,11,18,R,10,46-60,Femenino,Bailey,186,playerpadel01@gmail.com
9693,9693,267,4,18,0,49,82,23,20,3,1,B,11,17,20,11,17,R,10,46-60,Femenino,Diane,267,playerpadel01@gmail.com
9694,9694,268,15,19,20,59,85,25,36,0,1,A,1,19,43,2,29,D,10,46-60,Masculino,Randall,268,playerpadel01@gmail.com
9695,9695,15,4,3,8,5,15,10,50,4,4,A,3,29,17,3,16,R,10,46-60,Masculino,David,15,playerpadel01@gmail.com
9696,9696,254,36,23,3,74,59,41,30,6,1,C,1,17,34,13,22,R,10,46-60,Masculino,Craig,254,playerpadel01@gmail.com
9697,9697,42,33,17,16,96,54,12,45,1,3,B,9,17,5,11,2,D,10,46-60,Femenino,Jennifer,42,playerpadel01@gmail.com
9698,9698,42,41,20,19,81,77,98,93,5,1,C,14,35,41,8,19,R,10,46-60,Femenino,Jennifer,42,playerpadel01@gmail.com
9699,9699,103,23,14,16,68,85,71,99,9,3,C,1,32,34,12,29,D,10,46-60,Masculino,Shawn,103,playerpadel01@gmail.com
9700,9700,31,0,11,4,75,18,66,17,6,0,B,1,0,24,4,25,R,10,46-60,Masculino,Scott,31,playerpadel01@gmail.com
9701,9701,33,21,18,23,67,71,21,39,5,0,C,14,21,3,8,15,D,10,46-60,Masculino,Joseph,33,playerpadel01@gmail.com
9702,9702,44,9,22,21,2,70,93,65,2,4,A,16,3,23,11,6,D,10,46-60,Masculino,Nathan,44,playerpadel01@gmail.com
9703,9703,38,26,1,17,32,18,54,4,3,1,A,1,7,30,2,26,D,10,46-60,Masculino,Justin,38,playerpadel01@gmail.com
9704,9704,269,22,14,22,73,87,9,27,4,1,A,8,29,37,19,6,R,10,46-60,Masculino,Jim,269,playerpadel01@gmail.com
9705,9705,51,23,30,8,60,34,2,35,1,2,B,2,20,13,17,14,D,10,46-60,Femenino,Heather,51,playerpadel01@gmail.com
9706,9706,14,42,14,1,42,20,78,5,4,3,A,8,11,6,3,26,R,10,46-60,Femenino,Kelly,14,playerpadel01@gmail.com
9707,9707,80,14,10,0,44,25,11,64,2,4,C,4,32,30,16,12,R,10,46-60,Masculino,John,80,playerpadel01@gmail.com
9708,9708,68,29,13,1,54,27,86,0,7,3,A,15,25,18,11,16,D,10,46-60,Masculino,Nicholas,68,playerpadel01@gmail.com
9709,9709,7,12,22,21,27,86,38,97,1,0,C,10,25,1,11,26,R,10,46-60,Femenino,Samantha,7,playerpadel01@gmail.com
9710,9710,24,44,15,5,38,37,41,52,4,3,A,12,24,7,9,9,R,10,46-60,Masculino,Christopher,24,playerpadel01@gmail.com
9711,9711,5,3,4,25,70,85,20,57,8,3,B,0,11,19,11,13,R,10,46-60,Masculino,Jeffrey,5,playerpadel01@gmail.com
9712,9712,9,31,15,18,16,92,25,71,8,2,C,12,34,45,20,1,R,10,46-60,Masculino,Albert,9,playerpadel01@gmail.com
9713,9713,252,8,7,22,53,47,14,88,1,2,A,14,7,10,11,18,D,10,46-60,Femenino,Joanne,252,playerpadel01@gmail.com
9714,9714,199,24,3,14,51,62,33,72,10,4,B,14,7,48,5,28,D,10,46-60,Masculino,Troy,199,playerpadel01@gmail.com
9715,9715,136,17,26,24,13,42,63,71,1,0,B,0,22,4,3,9,R,10,46-60,Masculino,Gregory,136,playerpadel01@gmail.com
9716,9716,29,41,16,9,11,57,4,31,1,2,C,13,7,22,3,24,R,10,46-60,Femenino,Stephanie,29,playerpadel01@gmail.com
9717,9717,270,38,20,1,31,70,55,22,5,1,A,9,28,20,12,21,R,10,46-60,Femenino,Alexandria,270,playerpadel01@gmail.com
9718,9718,271,11,29,21,47,47,44,89,9,2,A,9,1,41,4,7,D,10,46-60,Masculino,Marc,271,playerpadel01@gmail.com
9719,9719,272,0,16,7,5,96,20,83,0,1,C,0,31,41,4,26,R,10,46-60,Femenino,Monica,272,playerpadel01@gmail.com
9720,9720,131,9,18,21,21,17,63,84,0,0,A,17,26,3,11,15,D,10,46-60,Femenino,Brandi,131,playerpadel01@gmail.com
9721,9721,33,26,5,25,84,72,96,33,7,0,B,8,0,46,10,8,R,10,46-60,Masculino,Joseph,33,playerpadel01@gmail.com
9722,9722,273,10,3,11,22,15,72,96,3,4,A,16,18,5,13,23,R,10,46-60,Masculino,Jesse,273,playerpadel01@gmail.com
9723,9723,274,35,26,21,53,55,73,73,10,3,A,5,2,34,4,26,D,10,46-60,Femenino,Kathryn,274,playerpadel01@gmail.com
9724,9724,79,24,25,15,57,86,94,34,2,2,B,6,26,27,17,3,D,10,46-60,Masculino,Edward,79,playerpadel01@gmail.com
9725,9725,89,47,11,15,17,66,0,34,5,2,A,11,22,26,1,13,R,10,46-60,Masculino,Donald,89,playerpadel01@gmail.com
9726,9726,111,25,11,14,46,86,91,81,8,1,A,0,17,39,16,27,R,10,46-60,Femenino,Amanda,111,playerpadel01@gmail.com
9727,9727,124,8,13,16,10,37,32,87,5,2,B,5,17,49,2,0,R,10,46-60,Masculino,Cody,124,playerpadel01@gmail.com
9728,9728,4,38,10,16,70,63,82,6,5,1,A,17,7,18,0,21,D,10,46-60,Masculino,Daniel,4,playerpadel01@gmail.com
9729,9729,210,18,14,18,75,85,100,30,5,0,B,5,35,47,3,2,D,10,46-60,Femenino,Madison,210,playerpadel01@gmail.com
9730,9730,275,6,0,15,10,31,55,78,6,3,B,6,0,6,7,13,D,10,46-60,Masculino,Corey,275,playerpadel01@gmail.com
9731,9731,77,45,14,9,23,70,47,93,5,4,C,5,29,15,5,1,R,10,46-60,Femenino,Laura,77,playerpadel01@gmail.com
9732,9732,78,42,3,13,10,35,71,13,6,3,A,1,21,29,9,0,R,10,46-60,Masculino,Robert,78,playerpadel01@gmail.com
9733,9733,176,4,24,22,99,28,21,70,0,2,C,17,30,38,1,20,D,10,46-60,Femenino,April,176,playerpadel01@gmail.com
9734,9734,63,41,2,8,44,24,35,51,10,3,A,4,0,17,19,18,R,10,46-60,Masculino,Keith,63,playerpadel01@gmail.com
9735,9735,32,31,19,6,4,12,70,46,3,1,B,17,31,32,3,12,D,10,46-60,Masculino,Cory,32,playerpadel01@gmail.com
9736,9736,17,12,25,18,90,32,72,30,8,3,C,6,19,24,7,0,R,10,46-60,Femenino,Alicia,17,playerpadel01@gmail.com
9737,9737,95,39,13,7,58,16,80,53,6,0,C,15,2,27,17,15,D,10,46-60,Masculino,Jacob,95,playerpadel01@gmail.com
9738,9738,109,16,9,7,53,83,63,12,9,4,A,3,10,20,3,10,R,10,46-60,Masculino,Aaron,109,playerpadel01@gmail.com
9739,9739,249,38,20,24,43,73,26,64,4,2,B,18,17,34,3,3,D,10,46-60,Femenino,Erin,249,playerpadel01@gmail.com
9740,9740,136,46,7,22,68,71,82,25,1,2,A,9,26,6,1,13,R,10,46-60,Masculino,Gregory,136,playerpadel01@gmail.com
9741,9741,40,2,0,24,100,100,45,73,9,4,C,10,29,6,5,11,D,10,46-60,Masculino,Andrew,40,playerpadel01@gmail.com
9742,9742,83,46,9,0,43,38,86,25,10,4,B,15,34,5,8,9,D,10,46-60,Femenino,Christina,83,playerpadel01@gmail.com
9743,9743,58,5,2,18,75,52,69,44,3,2,A,16,2,37,5,5,R,10,46-60,Femenino,Sara,58,playerpadel01@gmail.com
9744,9744,1,14,22,9,16,18,2,65,10,3,C,17,22,50,14,25,R,10,46-60,Femenino,Angelica,1,playerpadel01@gmail.com
9745,9745,118,36,11,22,15,77,10,21,6,2,A,14,16,24,17,4,D,10,46-60,Masculino,Adam,118,playerpadel01@gmail.com
9746,9746,120,9,5,12,68,98,39,3,2,3,A,10,20,20,19,11,D,10,46-60,Masculino,Gary,120,playerpadel01@gmail.com
